Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M6/7570A,01/02/2016,16:59:00,67,466,35,16,61,,,,,,,,,,,,,,,69,578
M6/7570A,01/02/2016,17:14:00,68,502,44,22,65,,,,,,,,,,,,,,,68,633
M6/7570A,01/02/2016,17:29:00,69,442,47,18,59,,,,,,,,,,,,,,,68,566
M6/7570A,01/02/2016,17:44:00,70,455,28,14,47,,,,,,,,,,,,,,,68,544
M6/7570A,01/02/2016,17:59:00,71,389,33,15,60,,,,,,,,,,,,,,,68,497
M6/7570A,01/02/2016,18:14:00,72,381,21,12,52,,,,,,,,,,,,,,,69,466
M6/7570A,01/02/2016,18:29:00,73,305,32,6,56,,,,,,,,,,,,,,,68,399
M6/7570A,01/02/2016,18:44:00,74,302,19,13,50,,,,,,,,,,,,,,,67,384
M6/7570A,01/02/2016,18:59:00,75,242,18,4,53,,,,,,,,,,,,,,,68,317
M6/7570A,01/02/2016,19:14:00,76,175,15,3,40,,,,,,,,,,,,,,,67,233
M6/7570A,01/02/2016,19:29:00,77,178,16,12,46,,,,,,,,,,,,,,,67,252
M6/7570A,01/02/2016,19:44:00,78,137,16,3,37,,,,,,,,,,,,,,,69,193
M6/7570A,01/02/2016,19:59:00,79,136,18,5,46,,,,,,,,,,,,,,,68,205
M6/7570A,01/02/2016,20:14:00,80,129,11,3,29,,,,,,,,,,,,,,,69,172
M6/7570A,01/02/2016,20:29:00,81,137,14,6,41,,,,,,,,,,,,,,,67,198
M6/7570A,01/02/2016,20:44:00,82,105,8,6,41,,,,,,,,,,,,,,,66,160
M6/7570A,01/02/2016,20:59:00,83,110,7,8,33,,,,,,,,,,,,,,,65,158
M6/7570A,01/02/2016,21:14:00,84,98,6,8,37,,,,,,,,,,,,,,,66,149
M6/7570A,01/02/2016,21:29:00,85,92,11,5,27,,,,,,,,,,,,,,,67,135
M6/7570A,01/02/2016,21:44:00,86,67,11,5,38,,,,,,,,,,,,,,,63,121
M6/7570A,01/02/2016,21:59:00,87,65,5,5,32,,,,,,,,,,,,,,,62,107
M6/7570A,01/02/2016,22:14:00,88,58,6,8,41,,,,,,,,,,,,,,,63,113
M6/7570A,01/02/2016,22:29:00,89,60,7,10,52,,,,,,,,,,,,,,,63,129
M6/7570A,01/02/2016,22:44:00,90,51,11,4,42,,,,,,,,,,,,,,,62,108
M6/7570A,01/02/2016,22:59:00,91,39,1,5,45,,,,,,,,,,,,,,,62,90
M6/7570A,01/02/2016,23:14:00,92,47,4,11,47,,,,,,,,,,,,,,,63,109
M6/7570A,01/02/2016,23:29:00,93,43,5,5,40,,,,,,,,,,,,,,,63,93
M6/7570A,01/02/2016,23:44:00,94,36,2,6,49,,,,,,,,,,,,,,,61,93
M6/7570A,01/02/2016,23:59:00,95,29,3,7,33,,,,,,,,,,,,,,,62,72
M6/7570A,02/02/2016,00:14:00,0,29,2,11,34,,,,,,,,,,,,,,,61,76
M6/7570A,02/02/2016,00:29:00,1,23,2,9,48,,,,,,,,,,,,,,,60,82
M6/7570A,02/02/2016,00:44:00,2,14,3,14,46,,,,,,,,,,,,,,,58,77
M6/7570A,02/02/2016,00:59:00,3,12,3,10,43,,,,,,,,,,,,,,,58,68
M6/7570A,02/02/2016,01:14:00,4,15,2,5,40,,,,,,,,,,,,,,,59,62
M6/7570A,02/02/2016,01:29:00,5,12,2,2,46,,,,,,,,,,,,,,,57,62
M6/7570A,02/02/2016,01:44:00,6,15,2,6,56,,,,,,,,,,,,,,,57,79
M6/7570A,02/02/2016,01:59:00,7,10,2,10,53,,,,,,,,,,,,,,,57,75
M6/7570A,02/02/2016,02:14:00,8,7,3,8,59,,,,,,,,,,,,,,,56,77
M6/7570A,02/02/2016,02:29:00,9,9,7,7,46,,,,,,,,,,,,,,,58,69
M6/7570A,02/02/2016,02:44:00,10,17,8,9,52,,,,,,,,,,,,,,,60,86
M6/7570A,02/02/2016,02:59:00,11,10,7,12,53,,,,,,,,,,,,,,,58,82
M6/7570A,02/02/2016,03:14:00,12,8,2,14,42,,,,,,,,,,,,,,,59,66
M6/7570A,02/02/2016,03:29:00,13,14,4,12,45,,,,,,,,,,,,,,,58,75
M6/7570A,02/02/2016,03:44:00,14,11,2,15,47,,,,,,,,,,,,,,,57,75
M6/7570A,02/02/2016,03:59:00,15,12,5,22,44,,,,,,,,,,,,,,,60,83
M6/7570A,02/02/2016,04:14:00,16,16,9,22,54,,,,,,,,,,,,,,,58,101
M6/7570A,02/02/2016,04:29:00,17,12,13,28,58,,,,,,,,,,,,,,,59,111
M6/7570A,02/02/2016,04:44:00,18,27,12,24,49,,,,,,,,,,,,,,,61,112
M6/7570A,02/02/2016,04:59:00,19,38,16,28,64,,,,,,,,,,,,,,,62,146
M6/7570A,02/02/2016,05:14:00,20,43,21,32,61,,,,,,,,,,,,,,,61,157
M6/7570A,02/02/2016,05:29:00,21,63,19,34,67,,,,,,,,,,,,,,,62,183
M6/7570A,02/02/2016,05:44:00,22,80,12,47,58,,,,,,,,,,,,,,,63,197
M6/7570A,02/02/2016,05:59:00,23,114,30,43,74,,,,,,,,,,,,,,,64,261
M6/7570A,02/02/2016,06:14:00,24,164,30,45,64,,,,,,,,,,,,,,,65,303
M6/7570A,02/02/2016,06:29:00,25,217,59,52,70,,,,,,,,,,,,,,,65,398
M6/7570A,02/02/2016,06:44:00,26,323,61,56,81,,,,,,,,,,,,,,,66,521
M6/7570A,02/02/2016,06:59:00,27,390,84,73,61,,,,,,,,,,,,,,,66,608
M6/7570A,02/02/2016,07:14:00,28,491,87,65,65,,,,,,,,,,,,,,,66,708
M6/7570A,02/02/2016,07:29:00,29,525,85,59,51,,,,,,,,,,,,,,,66,720
M6/7570A,02/02/2016,07:44:00,30,524,80,63,51,,,,,,,,,,,,,,,66,718
M6/7570A,02/02/2016,07:59:00,31,464,72,46,47,,,,,,,,,,,,,,,67,629
M6/7570A,02/02/2016,08:14:00,32,517,87,67,62,,,,,,,,,,,,,,,66,733
M6/7570A,02/02/2016,08:29:00,33,526,81,54,54,,,,,,,,,,,,,,,67,715
M6/7570A,02/02/2016,08:44:00,34,494,99,70,44,,,,,,,,,,,,,,,67,707
M6/7570A,02/02/2016,08:59:00,35,444,92,47,60,,,,,,,,,,,,,,,67,643
M6/7570A,02/02/2016,09:14:00,36,373,77,41,60,,,,,,,,,,,,,,,67,551
M6/7570A,02/02/2016,09:29:00,37,353,51,40,60,,,,,,,,,,,,,,,65,504
M6/7570A,02/02/2016,09:44:00,38,328,58,55,52,,,,,,,,,,,,,,,67,493
M6/7570A,02/02/2016,09:59:00,39,332,47,30,56,,,,,,,,,,,,,,,68,465
M6/7570A,02/02/2016,10:14:00,40,334,41,44,56,,,,,,,,,,,,,,,68,475
M6/7570A,02/02/2016,10:29:00,41,343,44,28,62,,,,,,,,,,,,,,,67,477
M6/7570A,02/02/2016,10:44:00,42,284,49,35,61,,,,,,,,,,,,,,,66,429
M6/7570A,02/02/2016,10:59:00,43,289,46,36,63,,,,,,,,,,,,,,,66,434
M6/7570A,02/02/2016,11:14:00,44,250,38,37,72,,,,,,,,,,,,,,,66,397
M6/7570A,02/02/2016,11:29:00,45,277,35,25,57,,,,,,,,,,,,,,,66,394
M6/7570A,02/02/2016,11:44:00,46,292,32,20,58,,,,,,,,,,,,,,,68,402
M6/7570A,02/02/2016,11:59:00,47,286,37,37,48,,,,,,,,,,,,,,,67,408
M6/7570A,02/02/2016,12:14:00,48,261,31,47,58,,,,,,,,,,,,,,,67,397
M6/7570A,02/02/2016,12:29:00,49,304,23,33,58,,,,,,,,,,,,,,,68,418
M6/7570A,02/02/2016,12:44:00,50,282,31,29,59,,,,,,,,,,,,,,,68,401
M6/7570A,02/02/2016,12:59:00,51,280,37,30,42,,,,,,,,,,,,,,,68,389
M6/7570A,02/02/2016,13:14:00,52,284,40,27,41,,,,,,,,,,,,,,,68,392
M6/7570A,02/02/2016,13:29:00,53,282,20,23,49,,,,,,,,,,,,,,,68,374
M6/7570A,02/02/2016,13:44:00,54,312,28,33,61,,,,,,,,,,,,,,,68,434
M6/7570A,02/02/2016,13:59:00,55,278,31,39,61,,,,,,,,,,,,,,,68,409
M6/7570A,02/02/2016,14:14:00,56,305,32,32,51,,,,,,,,,,,,,,,68,420
M6/7570A,02/02/2016,14:29:00,57,279,36,29,66,,,,,,,,,,,,,,,67,410
M6/7570A,02/02/2016,14:44:00,58,295,42,29,60,,,,,,,,,,,,,,,68,426
M6/7570A,02/02/2016,14:59:00,59,309,41,27,75,,,,,,,,,,,,,,,68,452
M6/7570A,02/02/2016,15:14:00,60,346,32,27,53,,,,,,,,,,,,,,,68,458
M6/7570A,02/02/2016,15:29:00,61,398,33,23,52,,,,,,,,,,,,,,,69,506
M6/7570A,02/02/2016,15:44:00,62,395,41,29,78,,,,,,,,,,,,,,,69,543
M6/7570A,02/02/2016,15:59:00,63,406,34,22,69,,,,,,,,,,,,,,,69,531
M6/7570A,02/02/2016,16:14:00,64,427,44,24,66,,,,,,,,,,,,,,,69,561
M6/7570A,02/02/2016,16:29:00,65,463,36,25,58,,,,,,,,,,,,,,,69,582
M6/7570A,02/02/2016,16:44:00,66,489,31,18,70,,,,,,,,,,,,,,,69,608
M6/7570A,02/02/2016,16:59:00,67,529,39,20,71,,,,,,,,,,,,,,,69,659
M6/7570A,02/02/2016,17:14:00,68,456,30,19,45,,,,,,,,,,,,,,,69,550
M6/7570A,02/02/2016,17:29:00,69,504,42,23,57,,,,,,,,,,,,,,,68,626
M6/7570A,02/02/2016,17:44:00,70,475,29,19,60,,,,,,,,,,,,,,,68,583
M6/7570A,02/02/2016,17:59:00,71,405,27,16,46,,,,,,,,,,,,,,,69,494
M6/7570A,02/02/2016,18:14:00,72,377,28,10,52,,,,,,,,,,,,,,,69,467
M6/7570A,02/02/2016,18:29:00,73,325,23,12,45,,,,,,,,,,,,,,,68,405
M6/7570A,02/02/2016,18:44:00,74,331,16,11,58,,,,,,,,,,,,,,,68,416
M6/7570A,02/02/2016,18:59:00,75,219,12,12,39,,,,,,,,,,,,,,,69,282
M6/7570A,02/02/2016,19:14:00,76,164,11,6,32,,,,,,,,,,,,,,,68,213
M6/7570A,02/02/2016,19:29:00,77,179,17,17,34,,,,,,,,,,,,,,,69,247
M6/7570A,02/02/2016,19:44:00,78,203,19,10,58,,,,,,,,,,,,,,,68,290
M6/7570A,02/02/2016,19:59:00,79,234,18,8,69,,,,,,,,,,,,,,,68,329
M6/7570A,02/02/2016,20:14:00,80,128,14,7,47,,,,,,,,,,,,,,,67,196
M6/7570A,02/02/2016,20:29:00,81,143,8,3,34,,,,,,,,,,,,,,,68,188
M6/7570A,02/02/2016,20:44:00,82,119,7,5,52,,,,,,,,,,,,,,,65,183
M6/7570A,02/02/2016,20:59:00,83,104,9,7,39,,,,,,,,,,,,,,,66,159
M6/7570A,02/02/2016,21:14:00,84,76,11,8,24,,,,,,,,,,,,,,,67,119
M6/7570A,02/02/2016,21:29:00,85,96,6,11,31,,,,,,,,,,,,,,,64,144
M6/7570A,02/02/2016,21:44:00,86,90,6,5,44,,,,,,,,,,,,,,,66,145
M6/7570A,02/02/2016,21:59:00,87,74,9,7,39,,,,,,,,,,,,,,,65,129
M6/7570A,02/02/2016,22:14:00,88,92,6,5,48,,,,,,,,,,,,,,,65,151
M6/7570A,02/02/2016,22:29:00,89,118,11,8,34,,,,,,,,,,,,,,,69,171
M6/7570A,02/02/2016,22:44:00,90,107,10,7,39,,,,,,,,,,,,,,,70,163
M6/7570A,02/02/2016,22:59:00,91,178,4,7,60,,,,,,,,,,,,,,,70,249
M6/7570A,02/02/2016,23:14:00,92,146,9,3,44,,,,,,,,,,,,,,,71,202
M6/7570A,02/02/2016,23:29:00,93,123,12,9,51,,,,,,,,,,,,,,,70,195
M6/7570A,02/02/2016,23:44:00,94,105,12,4,48,,,,,,,,,,,,,,,69,169
M6/7570A,02/02/2016,23:59:00,95,58,8,8,36,,,,,,,,,,,,,,,66,110
M6/7570A,03/02/2016,00:14:00,0,36,4,10,29,,,,,,,,,,,,,,,64,79
M6/7570A,03/02/2016,00:29:00,1,27,7,14,49,,,,,,,,,,,,,,,61,97
M6/7570A,03/02/2016,00:44:00,2,25,5,8,41,,,,,,,,,,,,,,,61,79
M6/7570A,03/02/2016,00:59:00,3,29,5,10,39,,,,,,,,,,,,,,,62,83
M6/7570A,03/02/2016,01:14:00,4,11,2,6,70,,,,,,,,,,,,,,,57,89
M6/7570A,03/02/2016,01:29:00,5,10,7,6,54,,,,,,,,,,,,,,,57,77
M6/7570A,03/02/2016,01:44:00,6,14,3,6,50,,,,,,,,,,,,,,,58,73
M6/7570A,03/02/2016,01:59:00,7,9,7,9,65,,,,,,,,,,,,,,,58,90
M6/7570A,03/02/2016,02:14:00,8,9,3,14,56,,,,,,,,,,,,,,,57,82
M6/7570A,03/02/2016,02:29:00,9,13,3,9,50,,,,,,,,,,,,,,,59,75
M6/7570A,03/02/2016,02:44:00,10,11,1,10,49,,,,,,,,,,,,,,,59,71
M6/7570A,03/02/2016,02:59:00,11,8,7,18,49,,,,,,,,,,,,,,,58,82
M6/7570A,03/02/2016,03:14:00,12,12,4,13,48,,,,,,,,,,,,,,,60,77
M6/7570A,03/02/2016,03:29:00,13,11,2,14,44,,,,,,,,,,,,,,,59,71
M6/7570A,03/02/2016,03:44:00,14,19,9,13,40,,,,,,,,,,,,,,,59,81
M6/7570A,03/02/2016,03:59:00,15,17,5,19,60,,,,,,,,,,,,,,,59,101
M6/7570A,03/02/2016,04:14:00,16,15,5,24,50,,,,,,,,,,,,,,,60,94
M6/7570A,03/02/2016,04:29:00,17,28,6,17,49,,,,,,,,,,,,,,,61,100
M6/7570A,03/02/2016,04:44:00,18,31,12,30,44,,,,,,,,,,,,,,,62,117
M6/7570A,03/02/2016,04:59:00,19,48,17,24,66,,,,,,,,,,,,,,,61,155
M6/7570A,03/02/2016,05:14:00,20,53,20,37,56,,,,,,,,,,,,,,,62,166
M6/7570A,03/02/2016,05:29:00,21,75,16,36,57,,,,,,,,,,,,,,,63,184
M6/7570A,03/02/2016,05:44:00,22,80,25,42,73,,,,,,,,,,,,,,,63,220
M6/7570A,03/02/2016,05:59:00,23,120,21,34,76,,,,,,,,,,,,,,,64,251
M6/7570A,03/02/2016,06:14:00,24,135,38,50,69,,,,,,,,,,,,,,,65,292
M6/7570A,03/02/2016,06:29:00,25,224,52,54,75,,,,,,,,,,,,,,,65,405
M6/7570A,03/02/2016,06:44:00,26,295,62,47,55,,,,,,,,,,,,,,,66,459
M6/7570A,03/02/2016,06:59:00,27,344,84,63,64,,,,,,,,,,,,,,,66,555
M6/7570A,03/02/2016,07:14:00,28,459,98,77,65,,,,,,,,,,,,,,,65,699
M6/7570A,03/02/2016,07:29:00,29,509,94,90,81,,,,,,,,,,,,,,,65,774
M6/7570A,03/02/2016,07:44:00,30,524,101,60,51,,,,,,,,,,,,,,,66,736
M6/7570A,03/02/2016,07:59:00,31,471,75,52,43,,,,,,,,,,,,,,,68,641
M6/7570A,03/02/2016,08:14:00,32,492,70,51,39,,,,,,,,,,,,,,,67,652
M6/7570A,03/02/2016,08:29:00,33,446,92,48,43,,,,,,,,,,,,,,,67,629
M6/7570A,03/02/2016,08:44:00,34,402,72,46,28,,,,,,,,,,,,,,,67,548
M6/7570A,03/02/2016,08:59:00,35,401,72,44,45,,,,,,,,,,,,,,,68,562
M6/7570A,03/02/2016,09:14:00,36,511,101,67,78,,,,,,,,,,,,,,,67,757
M6/7570A,03/02/2016,09:29:00,37,500,79,50,61,,,,,,,,,,,,,,,68,690
M6/7570A,03/02/2016,09:44:00,38,394,66,45,60,,,,,,,,,,,,,,,68,565
M6/7570A,03/02/2016,09:59:00,39,375,57,43,44,,,,,,,,,,,,,,,70,519
M6/7570A,03/02/2016,10:14:00,40,357,48,39,75,,,,,,,,,,,,,,,67,519
M6/7570A,03/02/2016,10:29:00,41,323,39,37,55,,,,,,,,,,,,,,,67,454
M6/7570A,03/02/2016,10:44:00,42,332,40,46,41,,,,,,,,,,,,,,,68,459
M6/7570A,03/02/2016,10:59:00,43,322,39,32,61,,,,,,,,,,,,,,,66,454
M6/7570A,03/02/2016,11:14:00,44,375,39,39,57,,,,,,,,,,,,,,,67,510
M6/7570A,03/02/2016,11:29:00,45,335,29,33,73,,,,,,,,,,,,,,,67,470
M6/7570A,03/02/2016,11:44:00,46,345,23,32,63,,,,,,,,,,,,,,,67,463
M6/7570A,03/02/2016,11:59:00,47,297,37,38,58,,,,,,,,,,,,,,,67,430
M6/7570A,03/02/2016,12:14:00,48,324,27,27,59,,,,,,,,,,,,,,,69,437
M6/7570A,03/02/2016,12:29:00,49,327,33,40,48,,,,,,,,,,,,,,,69,448
M6/7570A,03/02/2016,12:44:00,50,312,41,26,62,,,,,,,,,,,,,,,68,441
M6/7570A,03/02/2016,12:59:00,51,299,33,28,62,,,,,,,,,,,,,,,68,422
M6/7570A,03/02/2016,13:14:00,52,305,20,38,55,,,,,,,,,,,,,,,68,418
M6/7570A,03/02/2016,13:29:00,53,324,41,30,46,,,,,,,,,,,,,,,69,441
M6/7570A,03/02/2016,13:44:00,54,313,35,38,72,,,,,,,,,,,,,,,67,458
M6/7570A,03/02/2016,13:59:00,55,299,47,28,65,,,,,,,,,,,,,,,68,439
M6/7570A,03/02/2016,14:14:00,56,313,38,31,64,,,,,,,,,,,,,,,68,446
M6/7570A,03/02/2016,14:29:00,57,344,36,35,78,,,,,,,,,,,,,,,68,493
M6/7570A,03/02/2016,14:44:00,58,357,36,35,70,,,,,,,,,,,,,,,68,498
M6/7570A,03/02/2016,14:59:00,59,371,35,33,56,,,,,,,,,,,,,,,68,495
M6/7570A,03/02/2016,15:14:00,60,362,34,25,65,,,,,,,,,,,,,,,68,486
M6/7570A,03/02/2016,15:29:00,61,369,35,33,66,,,,,,,,,,,,,,,68,503
M6/7570A,03/02/2016,15:44:00,62,414,49,31,66,,,,,,,,,,,,,,,68,560
M6/7570A,03/02/2016,15:59:00,63,424,35,25,90,,,,,,,,,,,,,,,68,574
M6/7570A,03/02/2016,16:14:00,64,446,39,26,59,,,,,,,,,,,,,,,69,570
M6/7570A,03/02/2016,16:29:00,65,479,41,29,72,,,,,,,,,,,,,,,68,621
M6/7570A,03/02/2016,16:44:00,66,473,46,24,61,,,,,,,,,,,,,,,68,604
M6/7570A,03/02/2016,16:59:00,67,508,35,20,46,,,,,,,,,,,,,,,69,609
M6/7570A,03/02/2016,17:14:00,68,481,38,18,60,,,,,,,,,,,,,,,68,597
M6/7570A,03/02/2016,17:29:00,69,416,34,22,54,,,,,,,,,,,,,,,69,526
M6/7570A,03/02/2016,17:44:00,70,485,37,17,42,,,,,,,,,,,,,,,68,581
M6/7570A,03/02/2016,17:59:00,71,430,31,13,54,,,,,,,,,,,,,,,68,528
M6/7570A,03/02/2016,18:14:00,72,383,24,13,50,,,,,,,,,,,,,,,69,470
M6/7570A,03/02/2016,18:29:00,73,346,35,9,53,,,,,,,,,,,,,,,69,443
M6/7570A,03/02/2016,18:44:00,74,405,32,10,66,,,,,,,,,,,,,,,69,513
M6/7570A,03/02/2016,18:59:00,75,314,21,16,68,,,,,,,,,,,,,,,69,419
M6/7570A,03/02/2016,19:14:00,76,267,16,11,51,,,,,,,,,,,,,,,69,345
M6/7570A,03/02/2016,19:29:00,77,258,23,10,54,,,,,,,,,,,,,,,69,345
M6/7570A,03/02/2016,19:44:00,78,253,16,10,54,,,,,,,,,,,,,,,68,333
M6/7570A,03/02/2016,19:59:00,79,206,8,9,47,,,,,,,,,,,,,,,67,270
M6/7570A,03/02/2016,20:14:00,80,140,10,6,42,,,,,,,,,,,,,,,68,198
M6/7570A,03/02/2016,20:29:00,81,152,8,8,32,,,,,,,,,,,,,,,69,200
M6/7570A,03/02/2016,20:44:00,82,158,13,5,41,,,,,,,,,,,,,,,68,217
M6/7570A,03/02/2016,20:59:00,83,138,14,8,38,,,,,,,,,,,,,,,67,198
M6/7570A,03/02/2016,21:14:00,84,123,5,6,44,,,,,,,,,,,,,,,67,178
M6/7570A,03/02/2016,21:29:00,85,99,6,10,41,,,,,,,,,,,,,,,65,156
M6/7570A,03/02/2016,21:44:00,86,90,10,6,38,,,,,,,,,,,,,,,66,144
M6/7570A,03/02/2016,21:59:00,87,76,3,6,32,,,,,,,,,,,,,,,65,117
M6/7570A,03/02/2016,22:14:00,88,97,10,8,42,,,,,,,,,,,,,,,66,157
M6/7570A,03/02/2016,22:29:00,89,93,7,7,37,,,,,,,,,,,,,,,67,144
M6/7570A,03/02/2016,22:44:00,90,90,7,7,41,,,,,,,,,,,,,,,68,145
M6/7570A,03/02/2016,22:59:00,91,124,6,6,60,,,,,,,,,,,,,,,67,196
M6/7570A,03/02/2016,23:14:00,92,67,5,8,43,,,,,,,,,,,,,,,67,123
M6/7570A,03/02/2016,23:29:00,93,51,5,8,33,,,,,,,,,,,,,,,66,97
M6/7570A,03/02/2016,23:44:00,94,38,5,9,43,,,,,,,,,,,,,,,62,95
M6/7570A,03/02/2016,23:59:00,95,22,4,10,32,,,,,,,,,,,,,,,63,68
M6/7570A,04/02/2016,00:14:00,0,23,3,12,36,,,,,,,,,,,,,,,60,74
M6/7570A,04/02/2016,00:29:00,1,23,3,14,51,,,,,,,,,,,,,,,59,91
M6/7570A,04/02/2016,00:44:00,2,17,3,8,46,,,,,,,,,,,,,,,60,74
M6/7570A,04/02/2016,00:59:00,3,14,7,8,45,,,,,,,,,,,,,,,60,74
M6/7570A,04/02/2016,01:14:00,4,12,5,5,48,,,,,,,,,,,,,,,58,70
M6/7570A,04/02/2016,01:29:00,5,16,8,5,56,,,,,,,,,,,,,,,58,85
M6/7570A,04/02/2016,01:44:00,6,9,7,5,54,,,,,,,,,,,,,,,56,75
M6/7570A,04/02/2016,01:59:00,7,8,3,13,49,,,,,,,,,,,,,,,57,73
M6/7570A,04/02/2016,02:14:00,8,13,5,12,57,,,,,,,,,,,,,,,57,87
M6/7570A,04/02/2016,02:29:00,9,2,2,9,47,,,,,,,,,,,,,,,56,60
M6/7570A,04/02/2016,02:44:00,10,9,2,17,46,,,,,,,,,,,,,,,59,74
M6/7570A,04/02/2016,02:59:00,11,8,9,17,51,,,,,,,,,,,,,,,58,85
M6/7570A,04/02/2016,03:14:00,12,8,5,12,47,,,,,,,,,,,,,,,58,72
M6/7570A,04/02/2016,03:29:00,13,10,3,12,47,,,,,,,,,,,,,,,58,72
M6/7570A,04/02/2016,03:44:00,14,10,6,10,40,,,,,,,,,,,,,,,59,66
M6/7570A,04/02/2016,03:59:00,15,20,4,15,39,,,,,,,,,,,,,,,61,78
M6/7570A,04/02/2016,04:14:00,16,22,6,15,43,,,,,,,,,,,,,,,61,86
M6/7570A,04/02/2016,04:29:00,17,22,14,32,49,,,,,,,,,,,,,,,59,117
M6/7570A,04/02/2016,04:44:00,18,30,12,26,58,,,,,,,,,,,,,,,60,126
M6/7570A,04/02/2016,04:59:00,19,23,9,37,58,,,,,,,,,,,,,,,60,127
M6/7570A,04/02/2016,05:14:00,20,44,9,26,55,,,,,,,,,,,,,,,62,134
M6/7570A,04/02/2016,05:29:00,21,61,21,33,57,,,,,,,,,,,,,,,63,172
M6/7570A,04/02/2016,05:44:00,22,72,25,37,57,,,,,,,,,,,,,,,62,191
M6/7570A,04/02/2016,05:59:00,23,107,26,38,80,,,,,,,,,,,,,,,63,251
M6/7570A,04/02/2016,06:14:00,24,169,33,48,65,,,,,,,,,,,,,,,64,315
M6/7570A,04/02/2016,06:29:00,25,233,56,53,65,,,,,,,,,,,,,,,66,407
M6/7570A,04/02/2016,06:44:00,26,289,68,55,69,,,,,,,,,,,,,,,66,481
M6/7570A,04/02/2016,06:59:00,27,360,69,53,66,,,,,,,,,,,,,,,67,548
M6/7570A,04/02/2016,07:14:00,28,457,79,57,69,,,,,,,,,,,,,,,66,662
M6/7570A,04/02/2016,07:29:00,29,445,80,59,65,,,,,,,,,,,,,,,66,649
M6/7570A,04/02/2016,07:44:00,30,495,100,75,57,,,,,,,,,,,,,,,67,727
M6/7570A,04/02/2016,07:59:00,31,481,84,62,50,,,,,,,,,,,,,,,67,677
M6/7570A,04/02/2016,08:14:00,32,473,77,56,58,,,,,,,,,,,,,,,68,664
M6/7570A,04/02/2016,08:29:00,33,456,92,58,49,,,,,,,,,,,,,,,68,655
M6/7570A,04/02/2016,08:44:00,34,473,92,68,61,,,,,,,,,,,,,,,68,694
M6/7570A,04/02/2016,08:59:00,35,415,74,57,57,,,,,,,,,,,,,,,68,603
M6/7570A,04/02/2016,09:14:00,36,400,68,54,56,,,,,,,,,,,,,,,68,578
M6/7570A,04/02/2016,09:29:00,37,403,64,52,37,,,,,,,,,,,,,,,69,556
M6/7570A,04/02/2016,09:44:00,38,396,51,41,52,,,,,,,,,,,,,,,69,540
M6/7570A,04/02/2016,09:59:00,39,343,39,51,52,,,,,,,,,,,,,,,67,485
M6/7570A,04/02/2016,10:14:00,40,325,39,39,70,,,,,,,,,,,,,,,68,473
M6/7570A,04/02/2016,10:29:00,41,335,42,36,46,,,,,,,,,,,,,,,69,459
M6/7570A,04/02/2016,10:44:00,42,342,44,28,60,,,,,,,,,,,,,,,69,474
M6/7570A,04/02/2016,10:59:00,43,302,43,31,60,,,,,,,,,,,,,,,68,436
M6/7570A,04/02/2016,11:14:00,44,336,30,29,50,,,,,,,,,,,,,,,68,445
M6/7570A,04/02/2016,11:29:00,45,314,33,33,48,,,,,,,,,,,,,,,69,428
M6/7570A,04/02/2016,11:44:00,46,323,33,32,58,,,,,,,,,,,,,,,69,446
M6/7570A,04/02/2016,11:59:00,47,307,42,37,48,,,,,,,,,,,,,,,68,434
M6/7570A,04/02/2016,12:14:00,48,299,41,30,48,,,,,,,,,,,,,,,69,418
M6/7570A,04/02/2016,12:29:00,49,320,34,23,53,,,,,,,,,,,,,,,69,430
M6/7570A,04/02/2016,12:44:00,50,295,36,41,39,,,,,,,,,,,,,,,69,411
M6/7570A,04/02/2016,12:59:00,51,313,34,42,50,,,,,,,,,,,,,,,69,439
M6/7570A,04/02/2016,13:14:00,52,333,38,38,57,,,,,,,,,,,,,,,69,466
M6/7570A,04/02/2016,13:29:00,53,356,28,34,61,,,,,,,,,,,,,,,69,479
M6/7570A,04/02/2016,13:44:00,54,323,45,39,62,,,,,,,,,,,,,,,69,469
M6/7570A,04/02/2016,13:59:00,55,328,38,27,58,,,,,,,,,,,,,,,69,451
M6/7570A,04/02/2016,14:14:00,56,403,47,28,53,,,,,,,,,,,,,,,69,531
M6/7570A,04/02/2016,14:29:00,57,360,32,35,70,,,,,,,,,,,,,,,68,497
M6/7570A,04/02/2016,14:44:00,58,366,37,20,57,,,,,,,,,,,,,,,70,480
M6/7570A,04/02/2016,14:59:00,59,372,40,27,71,,,,,,,,,,,,,,,69,510
M6/7570A,04/02/2016,15:14:00,60,416,48,23,66,,,,,,,,,,,,,,,69,553
M6/7570A,04/02/2016,15:29:00,61,457,36,25,73,,,,,,,,,,,,,,,69,591
M6/7570A,04/02/2016,15:44:00,62,456,53,30,67,,,,,,,,,,,,,,,70,606
M6/7570A,04/02/2016,15:59:00,63,477,42,25,61,,,,,,,,,,,,,,,69,605
M6/7570A,04/02/2016,16:14:00,64,502,53,22,66,,,,,,,,,,,,,,,69,643
M6/7570A,04/02/2016,16:29:00,65,512,46,18,57,,,,,,,,,,,,,,,70,633
